id,marka,seri,model,yil,kilometre,vites_tipi,yakit_tipi,kasa_tipi,renk,motor_hacmi,motor_gucu,degisen_sayisi,boyali_sayisi,kimden,fiyat
40650,Tofaş,Şahin,S,1997.0,99999.0,Düz,Benzin,Sedan,Beyaz,1500.0,88.0,0.0,0.0,Galeriden,214900.0
40651,Tofaş,Şahin,1.4,1998.0,150000.0,Düz,LPG & Benzin,Sedan,Beyaz,1372.0,71.0,,,Galeriden,152500.0
40652,,,,,,,,,,,,,,,
40653,Tofaş,Doğan,SLX,1993.0,350000.0,Düz,LPG & Benzin,Sedan,Beyaz,1581.0,83.0,2.0,0.0,Sahibinden,173333.0
40654,Tofaş,Şahin,1.6 ie,2000.0,200000.0,Düz,Benzin,Sedan,Kırmızı,1500.0,88.0,0.0,0.0,Galeriden,245000.0
40655,Tofaş,Şahin,1.6,1992.0,164000.0,Düz,LPG & Benzin,Sedan,Beyaz,1581.0,88.0,,,Sahibinden,130000.0
40656,Tofaş,Doğan,SLX,1998.0,350000.0,Düz,LPG & Benzin,Sedan,Diğer,1581.0,83.0,,,Sahibinden,155000.0
40657,Tofaş,Şahin,S,1998.0,1234567.0,Düz,LPG & Benzin,Sedan,Beyaz,1581.0,80.0,1.0,0.0,Galeriden,230000.0
40658,Tofaş,Kartal,1.6,1986.0,587000.0,Düz,LPG & Benzin,Station wagon,Lacivert,1500.0,63.0,0.0,0.0,Galeriden,115000.0
40659,Tofaş,Şahin,S,1994.0,258000.0,Düz,LPG & Benzin,Sedan,Kırmızı,1581.0,80.0,0.0,10.0,Sahibinden,128000.0
40660,Tofaş,Doğan,SLX,1995.0,250000.0,Düz,LPG & Benzin,Sedan,Turkuaz,1581.0,83.0,,,Galeriden,245000.0
40661,Tofaş,Kartal,1.6 ie,2001.0,150000.0,Düz,LPG & Benzin,Station wagon,Gri (Gümüş),1581.0,83.0,0.0,8.0,Sahibinden,360000.0
40662,Tofaş,Kartal,SLX ie,1997.0,250000.0,Düz,LPG & Benzin,Station wagon,Mavi,,,0.0,11.0,Sahibinden,270000.0
40663,Tofaş,Doğan,S,1998.0,145000.0,Düz,LPG & Benzin,Sedan,Kırmızı,1581.0,83.0,1.0,0.0,Sahibinden,240000.0
40664,Tofaş,Şahin,1.6,1991.0,84000.0,Düz,LPG & Benzin,Sedan,Mavi,1581.0,,,,Sahibinden,180000.0
40665,Tofaş,Doğan,L,1990.0,301600.0,Düz,LPG & Benzin,Sedan,Mavi,1581.0,83.0,0.0,0.0,Sahibinden,105000.0
40666,Tofaş,Kartal,S,1998.0,50000.0,Düz,LPG & Benzin,Station wagon,Mavi,1581.0,83.0,2.0,0.0,Sahibinden,215000.0
40667,Tofaş,Serçe,,1991.0,192000.0,Düz,LPG & Benzin,Sedan,Mavi,1239.0,65.0,,,Sahibinden,105000.0
40668,Tofaş,Şahin,1.6 ie,2000.0,99580.0,Düz,LPG & Benzin,Sedan,Beyaz,1581.0,83.0,0.0,1.0,Sahibinden,300000.0
40669,Tofaş,Şahin,S,1997.0,162000.0,Düz,LPG & Benzin,Sedan,Beyaz,1581.0,80.0,,,Sahibinden,217000.0
40670,Tofaş,Şahin,1.6,1994.0,250000.0,Düz,LPG & Benzin,Sedan,Beyaz,1581.0,,0.0,0.0,Sahibinden,138500.0
40671,Tofaş,Şahin,S,1996.0,100000.0,Düz,LPG & Benzin,Sedan,Beyaz,,,,,Sahibinden,240000.0
40672,Tofaş,Şahin,S,1995.0,250000.0,Düz,LPG & Benzin,Sedan,Beyaz,1581.0,80.0,0.0,12.0,Sahibinden,145000.0
40673,BMW,1 Serisi,116d Joy Plus,2015.0,172000.0,Otomatik,Benzin,Hatchback/5,Kırmızı,1496.0,116.0,1.0,0.0,Galeriden,1065000.0
40674,BMW,5 Serisi,525d Standart,2010.0,308000.0,Otomatik,Dizel,Sedan,Siyah,2993.0,204.0,0.0,3.0,Sahibinden,1200000.0
40675,BMW,5 Serisi,520i Standart,2005.0,337000.0,Otomatik,Benzin,Sedan,Şampanya,2171.0,170.0,3.0,0.0,Sahibinden,800000.0
40676,BMW,1 Serisi,116d ED Sport Line,2013.0,127000.0,Düz,Dizel,Hatchback/5,Kırmızı,1598.0,116.0,0.0,0.0,Sahibinden,1100000.0
40677,BMW,1 Serisi,116i Urban Line,2012.0,93000.0,Otomatik,Benzin,Hatchback/5,Mavi (metalik),1598.0,136.0,1.0,3.0,Sahibinden,910000.0
40678,BMW,5 Serisi,525d Standart,2006.0,386000.0,Otomatik,Dizel,Sedan,Gri (titanyum),2497.0,177.0,1.0,6.0,Sahibinden,725000.0
40679,BMW,3 Serisi,320i ED Modern Line,2013.0,137000.0,Otomatik,Benzin,Sedan,Beyaz,1598.0,170.0,0.0,3.0,Sahibinden,1337000.0
40680,BMW,3 Serisi,320i Coupe,1994.0,180000.0,Düz,Benzin,Coupe,Beyaz,1991.0,150.0,0.0,0.0,Sahibinden,420000.0
40681,BMW,3 Serisi,320i ED Sport Line,2016.0,228000.0,Otomatik,Benzin,Sedan,Siyah,1500.0,163.0,2.0,4.0,Galeriden,1125000.0
40682,BMW,3 Serisi,318d Premium,2009.0,162400.0,Otomatik,Dizel,Sedan,Gri (Gümüş),1995.0,143.0,0.0,0.0,Sahibinden,975000.0
40683,BMW,5 Serisi,520d M Sport,2011.0,287000.0,Otomatik,Dizel,Sedan,Gri,1995.0,184.0,,,Sahibinden,1195000.0
40684,BMW,3 Serisi,320d M Sport,2011.0,285000.0,Otomatik,Dizel,Sedan,Füme,1995.0,184.0,,,Sahibinden,950000.0
40685,BMW,3 Serisi,316i Standart,2002.0,400000.0,Düz,LPG & Benzin,Sedan,Gri,1596.0,115.0,0.0,0.0,Sahibinden,400000.0
40686,BMW,1 Serisi,116i Sport Line,2012.0,186000.0,Otomatik,Benzin,Hatchback/5,Siyah,1598.0,136.0,0.0,6.0,Sahibinden,760000.0
40687,BMW,5 Serisi,520d M Sport,2011.0,270000.0,Otomatik,Dizel,Sedan,Füme,1995.0,184.0,0.0,6.0,Sahibinden,1350000.0
40688,BMW,3 Serisi,318i M Sport,2015.0,134000.0,Otomatik,Benzin,Station wagon,Siyah,1499.0,136.0,,,Sahibinden,1360000.0
40689,BMW,3 Serisi,320d M Sport,2011.0,270000.0,Otomatik,Dizel,Sedan,Siyah,1995.0,184.0,2.0,3.0,Sahibinden,750000.0
40690,BMW,5 Serisi,520i Luxury Line,2017.0,125000.0,Otomatik,Benzin,Sedan,Füme,1597.0,170.0,0.0,0.0,Sahibinden,2300000.0
40691,BMW,3 Serisi,316i Modern Line,2012.0,160000.0,Otomatik,Benzin,Sedan,Turkuaz,1598.0,136.0,0.0,3.0,Sahibinden,1370000.0
40692,BMW,3 Serisi,316i Comfort,2011.0,204000.0,Otomatik,LPG & Benzin,Sedan,Beyaz,1596.0,116.0,1.0,10.0,Sahibinden,665000.0
40693,BMW,3 Serisi,318i Standart,2007.0,357000.0,Otomatik,Benzin,Sedan,Siyah,1995.0,143.0,3.0,8.0,Sahibinden,540000.0
40694,BMW,3 Serisi,318i Standart,1995.0,122707.0,Otomatik,LPG & Benzin,Sedan,Mavi (metalik),1796.0,115.0,,,Sahibinden,300000.0
40695,BMW,3 Serisi,320d Premium,2010.0,300000.0,Otomatik,Benzin,Sedan,Siyah,1995.0,177.0,1.0,3.0,Galeriden,780000.0
40696,BMW,3 Serisi,316i Techno Plus,2013.0,156000.0,Otomatik,Benzin,Sedan,Lacivert,1598.0,136.0,0.0,2.0,Sahibinden,1190000.0
40697,BMW,5 Serisi,520d Standart,2007.0,600000.0,Otomatik,Dizel,Sedan,Siyah,1995.0,163.0,0.0,9.0,Sahibinden,712000.0
40698,BMW,5 Serisi,525d xDrive M Sport,2012.0,360000.0,Otomatik,Dizel,Sedan,Beyaz,1995.0,218.0,2.0,3.0,Sahibinden,1050000.0
40699,BMW,5 Serisi,520i Executive M Sport,2015.0,142000.0,Otomatik,Benzin,Sedan,Lacivert,1500.0,163.0,0.0,0.0,Galeriden,1959000.0
40700,BMW,5 Serisi,525d xDrive Comfort,2012.0,275000.0,Otomatik,Dizel,Sedan,Bej,1995.0,218.0,,,Sahibinden,1275000.0
40701,BMW,5 Serisi,520i Standart,1994.0,6001.0,Düz,Benzin,Sedan,Siyah,1991.0,150.0,,,Sahibinden,420000.0
40702,BMW,5 Serisi,520d Premium,2008.0,355000.0,Otomatik,Dizel,Sedan,Gri (metalik),1995.0,177.0,0.0,3.0,Sahibinden,1050000.0
40703,BMW,1 Serisi,116i Urban Line,2012.0,243000.0,Otomatik,Benzin,Hatchback/5,Siyah,1598.0,136.0,1.0,3.0,Sahibinden,827000.0
40704,BMW,3 Serisi,316i Comfort,2013.0,159000.0,Otomatik,Benzin,Sedan,Beyaz,1598.0,136.0,1.0,1.0,Sahibinden,1159000.0
40705,BMW,3 Serisi,320i,1994.0,176000.0,Düz,LPG & Benzin,Sedan,Bordo,1991.0,150.0,,,Sahibinden,235000.0
40706,BMW,1 Serisi,118i M Plus,2015.0,173925.0,Otomatik,Benzin,Hatchback/5,Beyaz,1499.0,136.0,0.0,1.0,Galeriden,1070000.0
40707,BMW,3 Serisi,320d Standart,2011.0,400000.0,Otomatik,Dizel,Coupe,Beyaz,1995.0,184.0,,,Sahibinden,650000.0
40708,BMW,3 Serisi,316i Compact,2000.0,192000.0,Otomatik,Benzin,Hatchback/3,Gri (Gümüş),1596.0,105.0,,,Sahibinden,720000.0
40709,BMW,5 Serisi,520i Standart,1998.0,250000.0,Otomatik,Benzin,Sedan,Siyah,1991.0,150.0,,,Sahibinden,650000.0
40710,BMW,3 Serisi,320i Premium,2007.0,273000.0,Otomatik,Benzin,Sedan,Gri (metalik),1995.0,150.0,0.0,0.0,Sahibinden,799000.0
40711,BMW,5 Serisi,520i Standart,2000.0,410000.0,Otomatik,LPG & Benzin,Sedan,Gri (metalik),1991.0,150.0,0.0,0.0,Sahibinden,425000.0
40712,BMW,5 Serisi,518i Standart,1991.0,392000.0,Düz,LPG & Benzin,Sedan,Beyaz,1796.0,113.0,,,Galeriden,245000.0
40713,BMW,4 Serisi,418i Gran Coupe Gran Coupe,2016.0,145000.0,Otomatik,Benzin,Coupe,Beyaz,1499.0,136.0,0.0,0.0,Sahibinden,1950000.0
40714,BMW,3 Serisi,320d Standart,2000.0,478000.0,Düz,Dizel,Sedan,Gri,1951.0,136.0,0.0,4.0,Sahibinden,385000.0
40715,BMW,5 Serisi,520i Comfort,2014.0,164000.0,Otomatik,Benzin,Sedan,Siyah,1592.0,170.0,0.0,0.0,Sahibinden,1550000.0
40716,BMW,4 Serisi,418i Gran Coupe Gran Coupe,2015.0,214000.0,Otomatik,Benzin,Sedan,Lacivert,1499.0,136.0,1.0,5.0,Sahibinden,1785000.0
40717,BMW,3 Serisi,316i M Sport,2011.0,8000.0,Otomatik,LPG & Benzin,Sedan,Füme,1596.0,116.0,,,Sahibinden,850000.0
40718,BMW,5 Serisi,520i M Sport,2024.0,10500.0,Otomatik,Benzin,Sedan,Siyah,1500.0,188.0,0.0,0.0,Galeriden,6250000.0
40719,BMW,2 Serisi,230e xDrive Luxury Line,2024.0,6010.0,Otomatik,Benzin,MPV,Yeşil,1500.0,338.0,0.0,0.0,Galeriden,2650000.0
40720,BMW,3 Serisi,320d Techno Plus,2014.0,198000.0,Otomatik,Benzin,Sedan,Beyaz,1995.0,184.0,0.0,4.0,Galeriden,1300000.0
40721,BMW,3 Serisi,320i ED Luxury Line,2014.0,165000.0,Otomatik,Benzin,Sedan,Siyah,1598.0,170.0,0.0,2.0,Sahibinden,1400000.0
40722,Seat,Leon,1.6 TDI CR Style,2014.0,228500.0,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598.0,105.0,0.0,5.0,Sahibinden,705000.0
40723,Seat,Leon,1.6 Signo,2002.0,365000.0,Düz,LPG & Benzin,Hatchback/5,Kırmızı,1598.0,105.0,0.0,0.0,Sahibinden,240000.0
40724,Seat,Cordoba,1.4 Signo,2004.0,285000.0,Otomatik,LPG & Benzin,Sedan,Gri,1390.0,75.0,,,Galeriden,335000.0
40725,Seat,Leon,1.2 TSI Style,2012.0,254000.0,Düz,Benzin,Hatchback/5,Beyaz,1200.0,113.0,3.0,7.0,Galeriden,425000.0
40726,Seat,Ibiza,1.4 Stylance,2011.0,247000.0,Düz,LPG & Benzin,Hatchback/5,Beyaz,1390.0,100.0,0.0,0.0,Sahibinden,510000.0
40727,Seat,Leon,1.5 EcoTSI FR,2019.0,33500.0,Otomatik,Benzin,Hatchback/5,Gri,1500.0,138.0,0.0,2.0,Galeriden,1510000.0
40728,Seat,Ibiza,1.4 Stella,2004.0,378000.0,Düz,LPG & Benzin,Hatchback/3,Siyah,1390.0,75.0,3.0,0.0,Sahibinden,260000.0
40729,Seat,Leon,1.6 Stylance,2010.0,255000.0,Düz,Benzin,Hatchback/5,Siyah,1500.0,113.0,0.0,0.0,Galeriden,480000.0
40730,Seat,Leon,1.6 TDI Style,2016.0,124000.0,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598.0,110.0,0.0,0.0,Sahibinden,1125000.0
40731,Seat,Leon,1.6 Stylance,2007.0,261000.0,Düz,LPG & Benzin,Hatchback/5,Siyah,1595.0,102.0,1.0,5.0,Sahibinden,450000.0
40732,Seat,Leon,1.4 TSI Stylance,2010.0,240000.0,Düz,Benzin,Hatchback/5,Kırmızı,1390.0,125.0,3.0,0.0,Sahibinden,530000.0
40733,Seat,Ibiza,1.0 Referance,2017.0,89000.0,Düz,Benzin,Hatchback/5,Beyaz,999.0,75.0,0.0,0.0,Sahibinden,675000.0
40734,Seat,Leon,1.4 EcoTSI FR,2016.0,94500.0,Yarı Otomatik,Benzin,Hatchback/5,Gri (titanyum),1395.0,150.0,,,Sahibinden,1300000.0
40735,Seat,Leon,1.4 TSI Style,2008.0,227000.0,Düz,Benzin,Hatchback/5,Siyah,1390.0,125.0,1.0,7.0,Sahibinden,400000.0
40736,Seat,Leon,1.6 TDI Style,2016.0,164000.0,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598.0,110.0,1.0,4.0,Sahibinden,950000.0
40737,Seat,Leon,1.6 Stylance,2010.0,244000.0,Düz,LPG & Benzin,Hatchback/5,Beyaz,,,,,Sahibinden,615000.0
40738,Seat,Ibiza,1.0 EcoTSI Style,2017.0,69000.0,Düz,Benzin,Hatchback/5,Lacivert,999.0,95.0,0.0,0.0,Sahibinden,875000.0
40739,Seat,Leon,1.6 TDI CR Style,2016.0,200000.0,Otomatik,Dizel,Hatchback/5,Kırmızı,,,1.0,3.0,Sahibinden,946000.0
40740,Seat,Leon,1.6 TDI Style,2016.0,117000.0,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598.0,110.0,0.0,4.0,Galeriden,999000.0
40741,Seat,Toledo,1.6 TDI Style,2014.0,193000.0,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598.0,90.0,2.0,1.0,Sahibinden,635000.0
40742,Seat,Ibiza,1.4 TDI Stylance,2007.0,186000.0,Düz,Dizel,Hatchback/5,Siyah,,,0.0,3.0,Sahibinden,300000.0
40743,Seat,Ibiza,1.0 Style,2017.0,251000.0,Düz,Benzin,Hatchback/5,Beyaz,999.0,75.0,,,Sahibinden,590000.0
40744,Seat,Ibiza,1.0 Style,2023.0,11500.0,Düz,Benzin,Hatchback/5,Gri (titanyum),999.0,80.0,,,Sahibinden,1000500.0
40745,Seat,Leon,1.6 TDI Style,2015.0,150000.0,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598.0,110.0,0.0,3.0,Sahibinden,995000.0
40746,Seat,Ibiza,1.2 TSI Style,2015.0,108000.0,Düz,Benzin,Hatchback/5,Beyaz,1197.0,90.0,1.0,3.0,Sahibinden,675000.0
40747,Seat,Ibiza,1.0 EcoTSI Style,2022.0,29000.0,Yarı Otomatik,Benzin,Hatchback/5,Gri (titanyum),999.0,110.0,0.0,0.0,Sahibinden,965000.0
40748,Seat,Leon,1.5 EcoTSI FR,2020.0,55000.0,Düz,Benzin,Hatchback/5,Kırmızı,1498.0,130.0,0.0,0.0,Sahibinden,1390000.0
40749,Seat,Leon,1.2 TSI Style,2016.0,253000.0,Yarı Otomatik,Benzin,Hatchback/5,Kırmızı,1197.0,110.0,1.0,1.0,Sahibinden,715000.0
40750,Seat,Ibiza,1.4 Reference,2012.0,138000.0,Düz,LPG & Benzin,Hatchback/5,Beyaz,1390.0,85.0,1.0,2.0,Sahibinden,475000.0
40751,Seat,Leon,1.6 TDI CR Style,2014.0,268000.0,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598.0,105.0,0.0,3.0,Sahibinden,745000.0
40752,Seat,Alhambra,1.4 TSI Style,2015.0,165000.0,Yarı Otomatik,Benzin,MPV,Beyaz,1390.0,150.0,0.0,0.0,Sahibinden,1280000.0
40753,Seat,Cordoba,1.6 SE,1999.0,80000.0,Düz,Benzin,Sedan,Turkuaz,1595.0,100.0,,,Sahibinden,380000.0
40754,Seat,Leon,1.6 TDI Xcellence,2019.0,89000.0,Yarı Otomatik,Dizel,Hatchback/5,Gri (Gümüş),1598.0,115.0,0.0,0.0,Sahibinden,1420000.0
40755,Seat,Leon,1.2 TSI Style,2011.0,180000.0,Düz,Benzin,Hatchback/5,Bej,1197.0,105.0,3.0,1.0,Sahibinden,570000.0
40756,Seat,Ibiza,1.4 Reference,2014.0,115000.0,Düz,LPG & Benzin,Hatchback/5,Beyaz,1390.0,85.0,0.0,3.0,Sahibinden,610000.0
40757,Seat,Leon,1.2 TSI Style,2014.0,130000.0,Yarı Otomatik,Benzin,Hatchback/5,Kırmızı,1197.0,105.0,1.0,1.0,Sahibinden,830000.0
40758,Seat,Leon,1.6 Stylance,2006.0,313000.0,Düz,LPG & Benzin,Hatchback/5,Siyah,1595.0,102.0,2.0,0.0,Sahibinden,430000.0
40759,Seat,Ibiza,1.4 Style,2013.0,114000.0,Düz,LPG & Benzin,Hatchback/5,Beyaz,1390.0,85.0,0.0,1.0,Sahibinden,650000.0
40760,Seat,Cordoba,1.4 TDI Stylance,2006.0,336000.0,Yarı Otomatik,Dizel,Station wagon,Siyah,1422.0,75.0,2.0,9.0,Sahibinden,280000.0
40761,Seat,Ibiza,1.5 EcoTSI FR,2024.0,26000.0,Yarı Otomatik,Benzin,Hatchback/5,Gri,1498.0,150.0,0.0,0.0,Sahibinden,1450000.0
40762,Seat,Cordoba,1.6 Signo,2001.0,205000.0,Düz,LPG & Benzin,Sedan,Gri (Gümüş),1595.0,100.0,0.0,3.0,Sahibinden,265000.0
40763,Seat,Altea,1.6 TDI Style XL,2013.0,179000.0,Yarı Otomatik,Dizel,MPV,Beyaz,1598.0,105.0,,,Sahibinden,750000.0
40764,Seat,Leon,1.6 TDI Style,2015.0,131000.0,Düz,Dizel,Hatchback/5,Beyaz,1598.0,110.0,,,Sahibinden,870000.0
40765,Seat,Leon,1.4 EcoTSI Xcellence,2018.0,172000.0,Yarı Otomatik,Benzin,Hatchback/5,Lacivert,1395.0,150.0,2.0,2.0,Sahibinden,910000.0
40766,Seat,Cordoba,1.4 TDI Stylance,2008.0,226000.0,Düz,Dizel,Sedan,Gri,1422.0,80.0,0.0,3.0,Sahibinden,435000.0
40767,Seat,Cordoba,1.4 TDI Reference,2006.0,338000.0,Düz,Dizel,Sedan,Siyah,1422.0,75.0,3.0,8.0,Sahibinden,308000.0
40768,Seat,Leon,1.4 TSI FR,2017.0,110000.0,Düz,Benzin,Hatchback/5,Kırmızı,1395.0,150.0,0.0,2.0,Sahibinden,1150000.0
40769,Toyota,Yaris,1.0 Terra,2005.0,283000.0,Düz,Benzin,Hatchback/5,Gri,998.0,69.0,0.0,0.0,Galeriden,310000.0
40770,Seat,Leon,1.4 TSI Stylance,2011.0,142000.0,Düz,Benzin,Hatchback/5,Beyaz,1390.0,125.0,3.0,0.0,Sahibinden,480000.0
40771,Seat,Leon,1.6 Stylance,2006.0,275000.0,Düz,Benzin,Hatchback/5,Siyah,1595.0,102.0,0.0,2.0,Sahibinden,520000.0
40772,Toyota,Corolla,1.8 Hybrid Flame X-Pack,2020.0,122850.0,Otomatik,Benzin,Sedan,Beyaz,1700.0,113.0,0.0,4.0,Galeriden,1244999.0
40773,Seat,Leon,1.6 Stylance,2007.0,320000.0,Düz,LPG & Benzin,Hatchback/5,Siyah,1595.0,102.0,0.0,3.0,Sahibinden,465000.0
40774,Toyota,Corolla,1.8 Hybrid Dream,2022.0,104000.0,Otomatik,Benzin,Sedan,Gri,1700.0,113.0,0.0,0.0,Galeriden,1315750.0
40775,Toyota,Corolla,1.6 XE,1997.0,740000.0,Düz,Benzin,Sedan,Beyaz,1587.0,105.0,0.0,6.0,Galeriden,315750.0
40776,Toyota,Auris,1.6 Advance Skypack,2015.0,95000.0,Otomatik,Benzin,Hatchback/5,Beyaz,1500.0,138.0,2.0,1.0,Galeriden,1020000.0
40777,Toyota,Corolla,1.6 Terra,2005.0,88000.0,Düz,Benzin,Hatchback/5,Gri,1500.0,113.0,1.0,5.0,Galeriden,565000.0
40778,Toyota,Corolla,1.6 Sol,2006.0,700000.0,Düz,Benzin,Sedan,Lacivert,1500.0,113.0,0.0,11.0,Galeriden,247000.0
40779,Toyota,Corolla,1.8 Hybrid Dream,2021.0,104000.0,Otomatik,Benzin,Sedan,Mavi,1700.0,113.0,1.0,0.0,Galeriden,1160000.0
40780,Toyota,Corolla,1.4 D-4D Comfort Extra,2012.0,228000.0,Düz,Benzin,Sedan,Beyaz,1364.0,90.0,0.0,1.0,Galeriden,700000.0
40781,Toyota,Corolla,1.8 Hybrid Dream,2022.0,92000.0,Otomatik,Benzin,Sedan,Beyaz,1700.0,138.0,0.0,0.0,Galeriden,1369000.0
40782,Toyota,Auris,1.6 Active Skypack,2016.0,74000.0,Otomatik,Benzin,Hatchback/5,Beyaz,1598.0,132.0,2.0,2.0,Galeriden,975000.0
40783,Toyota,Corolla,1.8 Hybrid Flame X-Pack,2022.0,127000.0,Otomatik,Benzin,Sedan,Füme,1700.0,138.0,0.0,0.0,Galeriden,1375000.0
40784,Toyota,Corolla,1.8 Hybrid Dream,2021.0,142000.0,Otomatik,Benzin,Sedan,Gri,1700.0,113.0,0.0,0.0,Galeriden,1189900.0
40785,Toyota,Corolla,1.5 Dream X-Pack,2023.0,60000.0,Otomatik,Benzin,Sedan,Mavi,1500.0,113.0,0.0,0.0,Galeriden,1462500.0
40786,Toyota,Auris,1.6 Advance,2016.0,96000.0,Otomatik,Benzin,Hatchback/5,Beyaz,1500.0,138.0,0.0,4.0,Galeriden,1039900.0
40787,Toyota,Corolla,1.6 Advance,2016.0,40050.0,Otomatik,Benzin,Sedan,Beyaz,1500.0,138.0,0.0,0.0,Galeriden,1250000.0
40788,Toyota,Auris,1.8 Hybrid Advance,2018.0,59000.0,Otomatik,Benzin,Hatchback/5,Beyaz,1700.0,138.0,0.0,4.0,Galeriden,1158000.0
40789,Toyota,Corolla,1.6 Terra,1999.0,221800.0,Düz,LPG & Benzin,Sedan,Beyaz,1598.0,110.0,,,Sahibinden,427500.0
40790,Toyota,Corolla,1.6 XL,1993.0,314200.0,Düz,LPG & Benzin,Sedan,Kırmızı,1587.0,95.0,,,Sahibinden,265000.0
40791,Toyota,Corolla,1.4 D-4D Touch,2016.0,287000.0,Yarı Otomatik,Dizel,Sedan,Füme,1364.0,90.0,0.0,4.0,Sahibinden,780000.0
40792,Toyota,Corolla,1.4 D-4D Touch,2017.0,235000.0,Düz,Dizel,Sedan,Beyaz,1364.0,90.0,0.0,0.0,Sahibinden,900000.0
40793,Toyota,Auris,1.4 D-4D Blue,2009.0,190750.0,Düz,Dizel,Hatchback/5,Gri,1364.0,90.0,3.0,2.0,Sahibinden,449000.0
40794,Toyota,Corolla,1.6 Terra,2002.0,348000.0,Düz,LPG & Benzin,Sedan,Gri,1598.0,110.0,2.0,8.0,Sahibinden,430000.0
40795,Toyota,Corolla,1.8 Hybrid Flame X-Pack,2024.0,40000.0,Otomatik,Hibrit,Sedan,Mavi,1798.0,98.0,0.0,0.0,Galeriden,1779500.0
40796,Toyota,Corolla,1.6 XEi,1997.0,200000.0,Düz,LPG & Benzin,Station wagon,Beyaz,1598.0,110.0,0.0,7.0,Sahibinden,380000.0
40797,Toyota,Yaris,1.33 Cool,2012.0,126000.0,Otomatik,Benzin,Hatchback/5,Siyah,1329.0,99.0,,,Galeriden,769999.0
40798,Toyota,Corolla,1.33 Life,2013.0,87000.0,Düz,Benzin,Sedan,Gri (Gümüş),1329.0,99.0,2.0,1.0,Sahibinden,765000.0
40799,Toyota,Corolla,1.6 Dream,2020.0,33000.0,Otomatik,LPG & Benzin,Sedan,Mavi (metalik),1598.0,132.0,0.0,0.0,Sahibinden,1460000.0
40800,Toyota,Corolla,1.8 Hybrid Flame X-Pack,2020.0,108996.0,Otomatik,Hibrit,Sedan,Beyaz,1800.0,122.0,0.0,1.0,Yetkili Bayiden,1380000.0
40801,Toyota,Corolla,1.8 Hybrid Dream,2021.0,96426.0,Otomatik,Hibrit,Coupe,Gri,,,0.0,0.0,Galeriden,1265000.0
40802,Toyota,Corolla,1.3 Terra,2000.0,208000.0,Düz,LPG & Benzin,Sedan,Kırmızı,1332.0,86.0,,,Sahibinden,350000.0
40803,Toyota,Corolla,1.6 Linea Terra,2001.0,285000.0,Düz,LPG & Benzin,Sedan,Gri (Gümüş),1598.0,110.0,,,Sahibinden,419000.0
40804,Toyota,Corolla,1.4 D-4D Touch,2014.0,132500.0,Yarı Otomatik,Dizel,Sedan,Beyaz,1364.0,90.0,2.0,5.0,Sahibinden,865000.0
40805,Toyota,Verso,1.6 Elegant,2005.0,519000.0,Düz,LPG & Benzin,MPV,Gri (Gümüş),1598.0,132.0,0.0,3.0,Sahibinden,420000.0
40806,Toyota,Corolla,1.33 Life,2015.0,95200.0,Düz,LPG & Benzin,Sedan,Beyaz,1329.0,99.0,,,Sahibinden,860000.0
40807,Toyota,Avensis,2.0 Sol Extra,2001.0,262000.0,Düz,Benzin,Sedan,Siyah,1998.0,150.0,0.0,2.0,Sahibinden,299000.0
40808,Toyota,Auris,1.33 Life,2016.0,187000.0,Düz,LPG & Benzin,Hatchback/5,Kırmızı,1329.0,99.0,2.0,1.0,Sahibinden,640000.0
40809,Toyota,Auris,1.4 D-4D Comfort Extra,2010.0,200000.0,Düz,Dizel,Hatchback/5,Füme,1364.0,90.0,0.0,3.0,Sahibinden,544000.0
40810,Toyota,Corolla,1.8 Hybrid Dream,2020.0,97000.0,Otomatik,Hibrit,Sedan,Gri,1798.0,98.0,0.0,6.0,Sahibinden,960000.0
40811,Toyota,Yaris,1.4 D-4D Sol,2006.0,251000.0,Yarı Otomatik,Dizel,Hatchback/5,Gri,1364.0,90.0,0.0,11.0,Sahibinden,465000.0
40812,Toyota,Corolla,1.33 Life,2015.0,302000.0,Düz,LPG & Benzin,Sedan,Beyaz,1329.0,99.0,0.0,0.0,Sahibinden,565000.0
40813,Toyota,Corolla,1.6 Sol,2005.0,217500.0,Düz,Benzin,Hatchback/5,Siyah,,,1.0,8.0,Sahibinden,495000.0
40814,Toyota,Auris,1.4 D-4D Touring Sports Premium,2014.0,196000.0,Düz,Benzin,Station wagon,Beyaz,1364.0,90.0,0.0,0.0,Galeriden,745000.0
40815,Toyota,Corolla,1.4 D-4D Comfort Extra,2012.0,106500.0,Düz,Dizel,Sedan,Gri (Gümüş),1364.0,90.0,1.0,3.0,Sahibinden,715000.0
40816,Honda,Civic,1.6 i-VTEC Eco Executive,2020.0,176000.0,Otomatik,Benzin,Sedan,Beyaz,1597.0,125.0,,,Galeriden,1285000.0
40817,Honda,Civic,1.6 i-VTEC ES,2005.0,330900.0,Düz,Benzin,Sedan,Bej,1590.0,110.0,2.0,5.0,Galeriden,545000.0
